order_id,customer_id,order_date,status,region_code
1442,228,2023-06-15 13:48:40,DELIVERED,CENTRAL
1443,472,2024-05-05 18:35:00,PLACED,EAST
1444,225,2025-02-15 11:06:44,DELIVERED,SOUTH
1445,291,2023-08-15 14:27:13,DELIVERED,NORTH
1446,328,2024-04-24 20:18:25,DELIVERED,NORTH
1447,281,2025-06-10 15:13:31,DELIVERED,SOUTH
1448,507,2024-03-28 19:43:30,DELIVERED,WEST
1449,61,2024-06-01 12:31:44,SHIPPED,SOUTH
1450,231,2025-12-24 01:04:51,DELIVERED,SOUTH
1451,,2025-01-27 07:29:26,DELIVERED,EAST
1452,164,2023-02-03 12:01:55,DELIVERED,EAST
1453,433,2025-11-19 01:53:41,DELIVERED,EAST
1454,401,2024-08-30 11:53:20,PLACED,EAST
1455,290,2025-12-17 18:47:26,RETURNED,CENTRAL
1456,404,2023-06-01 04:20:11,PLACED,CENTRAL
1457,,2023-03-26 01:51:46,CANCELLED,EAST
1458,469,2025-10-13 22:31:26,SHIPPED,SOUTH
1459,453,2025-12-17 03:06:09,DELIVERED,SOUTH
1460,215,2023-12-05 20:43:01,CANCELLED,SOUTH
1461,,2025-10-08 15:54:44,PLACED,CENTRAL
1462,105,2025-11-19 17:31:14,DELIVERED,SOUTH
1463,386,2024-10-25 11:51:16,DELIVERED,SOUTH
1464,58,2023-05-30 04:55:08,DELIVERED,WEST
1465,184,2023-03-23 12:18:08,PLACED,CENTRAL
1466,347,2025-07-10 00:00:00,DELIVERED,SOUTH
1467,414,2024-01-16 14:17:58,PLACED,SOUTH
1468,407,2025-01-29 01:17:37,SHIPPED,CENTRAL
1469,177,2025-10-11 02:02:05,DELIVERED,NORTH
1470,475,2025-10-07 05:20:56,DELIVERED,WEST
1471,377,2023-01-19 00:34:10,PLACED,NORTH
1472,125,2025-01-29 23:23:07,DELIVERED,CENTRAL
1473,231,2023-02-05 18:29:59,DELIVERED,CENTRAL
1474,492,2024-03-01 05:12:01,DELIVERED,NORTH
1475,186,2024-08-19 11:03:42,DELIVERED,WEST
1476,306,2025-06-06 16:11:50,PLACED,EAST
1477,66,2025-04-14 23:51:54,SHIPPED,NORTH
1478,,2024-09-03 17:47:57,DELIVERED,CENTRAL
1479,543,2025-01-28 22:57:31,PLACED,CENTRAL
1480,552,2025-10-09 09:09:42,PLACED,SOUTH
1481,121,2023-10-08 15:38:54,CANCELLED,SOUTH
1482,6,2025-05-11 17:31:35,DELIVERED,EAST
1483,126,2023-03-02 19:21:46,PLACED,SOUTH
1484,166,2023-05-17 10:12:05,DELIVERED,NORTH
1485,87,2023-07-13 17:47:28,DELIVERED,EAST
1486,558,2023-09-24 00:00:00,DELIVERED,NORTH
1487,255,2024-04-11 23:10:46,PLACED,CENTRAL
1488,,2024-03-31 18:37:35,DELIVERED,WEST
1489,144,2025-06-15 10:47:01,DELIVERED,EAST
1490,536,2024-06-30 23:52:40,DELIVERED,CENTRAL
1491,215,2025-12-04 00:00:00,PLACED,NORTH
1492,243,2023-02-27 01:32:27,SHIPPED,EAST
1493,221,2023-07-28 11:38:13,DELIVERED,SOUTH
1494,368,2024-03-06 22:03:43,PLACED,CENTRAL
1495,433,2023-04-26 12:19:44,DELIVERED,EAST
1496,391,2025-10-06 09:08:30,RETURNED,WEST
1497,468,2023-05-10 00:00:00,RETURNED,WEST
1498,147,2025-04-12 11:57:40,SHIPPED,EAST
1499,198,2024-08-01 02:28:08,DELIVERED,CENTRAL
1500,168,2024-10-13 23:02:44,CANCELLED,EAST
