order_item_id,order_id,product_id,quantity,unit_price,discount_percent
2463,1216,337,7,433.49,7.7
2464,1481,489,4,504.43,59.3
2465,1371,546,5,242.35,5.99
2466,323,107,1,348.01,59.86
2467,1170,457,3,83.72,3.67
2468,355,118,8,611.7,45.7
2469,981,335,5,829.52,53.95
2470,1063,357,4,405.4,17.22
2471,1454,423,-3,29.06,20.2
2472,1200,136,3,351.32,2.24
2473,21,44,5,234.93,16.69
2474,887,312,7,268.81,55.73
2475,304,229,1,320.79,49.38
2476,290,365,2,460.44,8.18
2477,236,209,8,553.34,20.0
2478,806,365,7,460.44,11.42
2479,1193,346,8,597.42,57.83
2480,1138,441,2,252.78,55.36
2481,1249,224,2,560.87,15.67
2482,739,306,4,995.73,15.56
2483,671,407,7,94.04,13.28
2484,149,229,6,320.79,2.88
2485,420,304,3,108.45,11.43
2486,835,162,3,931.79,102.64
2487,510,200,5,870.63,27.45
2488,376,272,7,596.42,12.47
2489,221,20,5,342.92,13.92
2490,924,426,7,95.17,46.89
2491,1107,29,1,29.3,33.13
2492,1334,322,3,441.28,34.14
2493,575,391,1,415.59,9.18
2494,1340,92,8,226.02,122.47
2495,586,66,8,531.83,15.81
2496,77,310,-2,24.27,50.49
2497,120,159,4,891.45,32.19
2498,751,49,3,852.42,9.72
2499,1146,288,7,539.84,23.45
2500,372,460,-3,202.78,43.79
2501,327,204,4,569.01,107.54
2502,314,240,1,199.48,8.18
2503,276,339,7,177.12,34.42
2504,221,221,-2,600.61,52.67
2505,471,23,4,525.44,11.84
2506,837,480,8,644.37,4.06
2507,1418,126,7,447.74,47.0
2508,748,11,0,104.28,26.25
2509,875,146,8,370.21,36.58
2510,712,323,4,545.53,53.92
2511,117,178,5,591.52,38.51
2512,432,58,0,793.09,4.69
2513,355,237,5,271.2,48.96
2514,350,241,1,324.85,13.01
2515,1468,135,1,47.45,7.62
2516,607,470,2,434.32,56.79
2517,1191,17,2,394.55,27.25
2518,334,168,3,674.37,17.56
2519,765,60,8,98.41,48.86
2520,1480,424,5,625.33,39.63
2521,1120,474,2,703.65,49.9
2522,976,508,6,218.85,49.49
2523,848,109,3,631.4,55.54
2524,103,396,6,712.35,38.39
2525,466,550,8,879.34,9.25
2526,1388,481,3,308.63,20.37
2527,132,185,3,1046.94,19.0
2528,83,352,7,492.55,23.65
2529,1094,289,5,303.29,54.89
2530,1485,151,4,767.03,29.13
2531,1285,193,8,218.1,34.4
2532,157,191,2,91.85,7.8
2533,177,49,2,852.42,31.85
2534,1052,43,4,141.52,41.81
2535,1410,426,1,95.17,40.18
2536,152,466,1,447.46,51.78
2537,993,299,1,1090.94,47.88
2538,462,155,6,9.89,6.21
2539,1269,258,6,272.72,10.69
2540,652,113,8,297.34,6.12
2541,360,146,8,370.21,56.72
2542,522,256,4,258.36,33.45
2543,373,168,1,674.37,21.64
2544,593,154,3,474.8,6.78
2545,361,386,6,488.06,41.11
2546,534,392,4,1151.89,54.53
2547,4,201,4,610.31,58.57
2548,603,310,8,24.27,52.63
2549,38,313,8,325.6,30.51
2550,1189,339,1,177.12,16.26
2551,43,171,1,519.53,51.61
2552,1258,387,6,653.12,4.28
2553,642,195,8,701.8,29.81
2554,1278,187,7,43.24,121.93
2555,1348,215,3,390.74,56.86
2556,1225,325,7,571.99,13.99
2557,379,464,8,308.87,28.45
2558,350,164,6,431.75,34.03
2559,36,429,2,450.74,53.15
2560,716,86,3,817.8,48.57
2561,275,29,-3,29.3,34.36
2562,323,155,5,9.89,7.02
2563,661,421,4,396.03,2.52
2564,1212,326,6,827.26,45.45
2565,1436,412,4,15.54,26.15
2566,949,158,7,459.3,10.34
2567,1275,304,3,108.45,2.56
2568,773,78,6,129.55,39.79
2569,1277,527,1,641.18,38.78
2570,1129,348,2,648.93,11.67
2571,1483,110,4,343.05,39.28
2572,83,45,5,29.62,34.43
2573,460,161,2,721.67,49.14
2574,172,182,3,311.54,5.66
2575,355,79,6,277.89,44.95
2576,1048,116,6,729.38,32.3
2577,892,428,8,71.35,59.49
2578,611,9,2,268.41,45.81
2579,225,544,6,477.64,15.73
2580,1101,60,7,98.41,18.56
2581,626,137,1,601.8,2.55
2582,796,182,8,311.54,26.53
2583,1075,492,4,166.22,49.91
2584,1067,336,7,555.73,38.27
2585,578,409,5,517.88,46.5
2586,244,446,3,1159.67,13.06
2587,1349,185,2,1046.94,36.63
2588,1465,447,3,10.05,10.74
2589,396,188,1,706.96,18.34
2590,131,47,5,416.79,9.79
2591,519,545,4,296.55,47.75
2592,231,289,8,303.29,56.26
2593,1164,115,2,640.65,28.26
2594,1260,458,3,215.51,49.52
2595,833,285,2,70.15,39.1
2596,1053,204,2,569.01,44.12
2597,41,59,4,166.04,52.51
2598,865,420,1,55.62,44.25
2599,345,3,1,273.5,0.32
2600,403,166,6,667.92,11.6
2601,812,194,2,876.9,0.23
2602,1294,48,6,218.43,48.58
2603,554,251,4,591.08,32.99
2604,4,364,3,1176.93,55.49
2605,1262,176,1,222.09,3.58
2606,816,547,7,835.62,9.84
2607,937,447,4,10.05,51.47
2608,364,212,7,672.16,40.39
2609,418,220,8,892.11,24.45
2610,171,518,6,655.09,38.1
2611,1293,413,3,387.59,23.86
2612,215,254,7,138.94,33.13
2613,223,1,2,989.47,11.39
2614,1360,518,3,655.09,12.07
2615,463,157,2,837.89,40.38
2616,1041,230,6,334.04,53.86
2617,945,65,8,456.34,19.52
2618,1435,21,7,416.35,57.16
2619,988,505,7,1051.53,5.7
2620,89,433,6,571.22,49.53
2621,343,7,2,296.48,51.38
2622,546,254,2,138.94,37.27
2623,957,456,7,187.95,7.01
2624,1031,114,6,530.44,58.2
2625,859,547,4,835.62,32.46
2626,613,359,8,287.78,10.69
2627,1384,18,3,631.8,42.09
2628,772,378,7,229.79,32.03
2629,350,363,2,135.66,8.3
2630,918,210,5,1098.72,37.0
2631,1215,167,6,402.96,19.57
2632,1234,280,7,303.13,37.7
2633,19,456,5,187.95,53.2
2634,1187,24,8,368.3,16.09
2635,974,147,7,249.69,25.38
2636,624,65,8,456.34,34.45
2637,812,497,1,116.08,33.75
2638,1134,469,5,124.05,41.16
2639,1020,262,6,432.31,41.14
2640,1170,292,-4,448.62,16.55
2641,1043,199,5,621.12,6.75
2642,1508,249,5,573.57,50.33
2643,1063,352,4,492.55,23.92
2644,1191,550,2,879.34,59.83
2645,600,547,1,835.62,15.91
2646,648,11,3,104.28,39.77
2647,1055,404,1,499.73,19.6
2648,351,122,1,412.03,9.84
2649,286,470,1,434.32,23.8
2650,594,63,1,272.84,50.39
2651,367,278,5,447.86,21.51
2652,214,227,1,215.26,33.38
2653,1106,195,1,701.8,19.79
2654,625,243,8,541.65,15.71
2655,218,356,7,284.62,59.05
2656,485,15,-2,726.9,55.53
2657,916,380,1,136.02,2.83
2658,436,48,-3,218.43,43.21
2659,1391,413,2,387.59,35.53
2660,1222,365,4,460.44,1.04
2661,733,397,5,359.7,5.83
2662,535,197,8,689.22,58.72
2663,1362,302,7,405.68,26.93
2664,107,515,8,164.09,54.84
2665,40,122,8,412.03,9.72
2666,1317,36,1,300.79,6.78
2667,418,438,6,55.96,53.31
2668,252,49,4,852.42,16.28
2669,606,311,5,533.05,107.44
2670,1220,45,7,29.62,29.04
2671,1363,352,7,492.55,33.52
2672,821,384,3,578.03,18.05
2673,80,387,3,653.12,47.24
2674,259,120,6,568.49,54.61
2675,1252,447,-4,10.05,8.22
2676,872,183,0,692.99,11.05
2677,371,128,1,192.37,19.91
2678,442,302,8,405.68,47.59
2679,530,511,5,12.72,28.82
2680,797,311,5,533.05,134.55
2681,667,382,4,838.26,36.05
2682,669,175,2,496.9,50.89
2683,475,548,4,728.8,18.75
2684,1002,84,3,470.39,17.25
2685,1493,357,4,405.4,6.1
2686,1437,58,1,793.09,44.46
2687,808,131,3,104.36,56.79
2688,140,484,4,570.19,55.39
2689,1311,147,8,249.69,29.68
2690,872,278,4,447.86,37.05
2691,1139,329,6,641.54,33.25
2692,351,186,5,214.88,10.22
2693,710,144,6,232.57,6.08
2694,237,515,6,164.09,29.36
2695,1260,87,8,398.73,3.99
2696,689,54,1,737.24,21.8
2697,1228,95,5,336.58,26.89
2698,630,276,8,459.84,13.82
2699,750,220,6,892.11,46.34
2700,610,449,-5,591.79,43.91
2701,1500,303,2,514.9,50.0
2702,945,122,6,412.03,34.83
2703,1439,471,4,714.96,15.6
2704,1236,209,1,553.34,20.0
2705,1001,523,1,571.52,13.33
2706,256,543,4,838.57,25.28
2707,141,206,4,42.02,49.53
2708,1068,187,7,43.24,56.18
2709,1051,486,3,45.7,48.73
2710,1141,70,6,643.04,47.66
2711,983,487,4,10.96,0.58
2712,1137,446,3,1159.67,18.96
2713,129,321,3,508.72,7.33
2714,1417,314,7,1034.96,19.6
2715,1354,218,6,870.52,43.74
2716,989,525,1,510.78,6.09
2717,1157,110,6,343.05,25.49
2718,980,193,5,218.1,16.75
2719,782,509,2,207.15,44.11
2720,907,388,3,1023.21,35.55
2721,815,67,5,913.5,13.47
2722,812,140,5,817.25,53.32
2723,1289,441,5,252.78,58.3
2724,700,54,1,737.24,41.37
2725,230,50,6,62.95,28.78
2726,1183,18,4,631.8,49.96
2727,1401,349,3,500.53,5.71
2728,175,420,5,55.62,54.28
2729,349,302,7,405.68,16.62
2730,1054,530,5,651.64,37.16
2731,1373,469,6,124.05,26.28
2732,1150,380,8,136.02,19.72
2733,1455,357,3,405.4,56.73
2734,228,53,3,502.0,8.61
2735,904,474,2,703.65,49.2
2736,613,542,4,258.35,38.36
2737,926,84,8,470.39,0.86
2738,673,542,5,258.35,54.95
2739,538,337,2,433.49,47.39
2740,423,436,8,167.07,45.63
2741,328,536,7,896.36,58.92
2742,215,85,3,538.5,43.57
2743,1308,31,4,649.98,31.69
2744,700,445,2,544.52,46.52
2745,1184,252,8,681.09,50.06
2746,164,282,6,231.0,34.59
2747,47,171,2,519.53,26.72
2748,1182,49,6,852.42,18.94
2749,1148,436,7,167.07,35.11
2750,453,383,2,628.55,37.68
2751,1346,321,1,508.72,45.27
2752,952,13,6,489.24,11.71
2753,1379,405,1,72.96,44.77
2754,249,125,4,453.21,47.24
2755,164,11,4,104.28,57.51
2756,1091,129,8,532.34,18.44
2757,1324,323,6,545.53,7.28
2758,1482,437,1,780.42,34.44
2759,1414,544,6,477.64,49.58
2760,207,515,2,164.09,2.56
2761,672,63,3,272.84,17.96
2762,1464,473,4,643.99,24.03
2763,703,544,8,477.64,12.34
2764,824,144,8,232.57,4.73
2765,1414,358,7,113.21,34.1
2766,429,362,4,965.99,47.91
2767,124,8,6,396.21,32.67
2768,882,93,6,163.23,37.97
2769,598,462,4,402.36,5.16
2770,685,396,7,712.35,14.36
2771,999,191,6,91.85,20.8
2772,237,104,7,534.46,17.41
2773,805,44,3,234.93,50.3
2774,492,483,8,211.02,10.9
2775,58,163,7,147.79,59.81
2776,1332,388,7,1023.21,0.28
2777,511,303,3,514.9,31.27
2778,774,262,5,432.31,4.12
2779,1444,423,2,29.06,2.1
2780,215,473,6,643.99,38.08
2781,420,343,5,345.86,24.58
2782,544,44,6,234.93,57.8
2783,77,194,1,876.9,8.12
2784,439,9,5,268.41,8.56
2785,860,214,7,39.93,8.06
2786,1043,105,5,99.83,38.03
2787,1386,278,8,447.86,6.96
2788,1186,236,6,106.95,47.65
2789,45,422,1,465.77,25.1
2790,824,267,1,393.64,34.18
2791,355,518,5,655.09,56.31
2792,1043,466,5,447.46,143.69
2793,719,115,4,640.65,49.87
2794,674,465,3,85.12,50.75
2795,253,465,5,85.12,53.3
2796,44,436,2,167.07,47.33
2797,786,278,1,447.86,12.19
2798,427,516,2,52.97,125.86
2799,421,482,8,994.21,39.11
2800,736,525,4,510.78,43.94
2801,440,415,5,650.82,45.66
2802,921,15,5,726.9,5.66
2803,1470,9,1,268.41,37.36
2804,231,358,4,113.21,30.76
2805,1305,430,1,20.56,11.18
2806,262,406,3,869.72,20.92
2807,342,41,5,191.74,4.07
2808,349,239,2,950.99,36.67
2809,1484,365,8,460.44,27.71
2810,15,275,5,960.36,3.98
2811,116,507,-5,999.0,50.33
2812,558,103,4,500.4,9.57
2813,761,246,2,629.15,3.57
2814,989,317,2,599.24,57.29
2815,296,148,5,741.34,32.64
2816,954,29,8,29.3,9.06
2817,799,262,7,432.31,12.28
2818,364,383,2,628.55,59.51
2819,612,148,3,741.34,17.38
2820,543,220,3,892.11,25.15
2821,221,547,1,835.62,2.13
2822,626,392,7,1151.89,5.95
2823,782,221,1,600.61,28.49
2824,306,409,8,517.88,41.67
2825,348,58,3,793.09,46.74
2826,66,344,4,364.76,23.46
2827,849,139,2,200.77,34.27
2828,403,420,1,55.62,0.6
2829,953,488,6,743.19,1.8
2830,197,507,4,999.0,8.19
2831,1154,13,1,489.24,47.91
2832,443,473,2,643.99,11.37
2833,71,463,3,27.61,9.61
2834,224,210,7,1098.72,33.98
2835,1044,484,2,570.19,39.31
2836,1016,146,3,370.21,7.2
2837,520,324,5,75.12,44.61
2838,230,508,2,218.85,34.17
2839,1121,71,8,240.16,50.05
2840,932,263,5,76.96,14.69
2841,111,149,4,489.32,45.57
2842,601,135,3,47.45,21.63
2843,191,407,1,94.04,8.64
2844,371,220,5,892.11,45.32
2845,291,18,5,631.8,18.31
2846,914,486,3,45.7,22.55
2847,47,214,3,39.93,25.24
2848,1511,362,6,965.99,5.66
2849,268,482,7,994.21,4.73
2850,954,308,1,142.62,58.23
2851,1387,138,5,969.99,56.88
2852,1418,368,6,718.95,6.72
2853,76,135,2,47.45,6.38
2854,1367,114,6,530.44,57.3
2855,1100,94,3,406.99,48.33
2856,1107,415,5,650.82,43.95
2857,1098,424,5,625.33,28.74
2858,877,527,7,641.18,7.61
2859,950,389,1,520.13,54.47
2860,1025,539,5,56.79,18.72
2861,531,25,4,441.24,26.3
2862,1511,91,2,188.73,34.31
2863,1005,299,3,1090.94,5.15
2864,616,45,1,29.62,24.22
2865,1488,542,-2,258.35,23.58
2866,1496,131,4,104.36,47.13
2867,472,286,5,511.43,30.59
2868,554,460,1,202.78,30.25
2869,241,230,7,334.04,19.11
2870,885,192,3,559.49,42.86
2871,20,173,2,762.47,59.87
2872,409,504,3,155.04,51.97
2873,736,337,1,433.49,52.72
2874,447,3,1,273.5,1.24
2875,1124,532,7,475.76,14.92
2876,598,413,8,387.59,14.36
2877,228,5,1,618.7,30.97
2878,1171,93,2,163.23,15.13
2879,832,3,1,273.5,34.78
2880,190,394,3,534.45,49.22
2881,285,507,0,999.0,12.09
2882,936,545,8,296.55,44.4
2883,1266,46,7,607.42,0.53
2884,690,308,2,142.62,56.57
2885,1122,436,8,167.07,60.0
2886,796,251,1,591.08,3.04
2887,1223,528,5,939.52,41.06
2888,511,445,2,544.52,53.42
2889,1481,251,8,591.08,4.95
2890,197,536,2,896.36,19.1
2891,1357,379,5,308.55,19.78
2892,290,317,3,599.24,58.37
2893,388,267,1,393.64,4.1
2894,417,332,4,608.87,16.66
2895,842,31,8,649.98,19.3
2896,1178,257,5,57.04,34.92
2897,1442,280,7,303.13,25.92
2898,304,55,2,538.85,3.51
2899,283,274,1,270.7,48.61
2900,1447,94,3,406.99,55.24
2901,1337,228,8,505.94,35.79
2902,592,2,3,610.07,57.66
2903,801,145,1,545.04,31.85
2904,1026,72,8,118.93,15.72
2905,666,140,8,817.25,13.64
2906,735,198,7,74.36,18.69
2907,456,353,8,460.9,1.04
2908,604,90,3,731.17,37.19
2909,1147,143,6,674.11,6.43
2910,238,429,2,450.74,37.7
2911,1294,336,6,555.73,33.87
2912,588,408,2,16.94,53.0
2913,125,476,0,524.33,36.1
2914,449,57,5,25.01,25.59
2915,49,56,2,873.17,7.67
2916,497,535,3,596.34,27.5
2917,61,92,3,226.02,12.03
2918,261,438,2,55.96,21.05
2919,257,31,5,649.98,56.79
2920,1465,384,1,578.03,125.39
2921,880,446,6,1159.67,13.46
2922,1497,265,5,546.41,22.91
2923,95,313,3,325.6,53.63
2924,901,430,4,20.56,51.13
2925,615,393,1,516.25,6.42
2926,181,341,4,239.1,0.41
2927,1023,210,5,1098.72,29.51
2928,305,266,4,488.98,20.98
2929,864,86,8,817.8,59.95
2930,1096,174,3,364.75,56.41
2931,208,130,8,381.84,40.09
2932,376,404,8,499.73,59.21
2933,1044,402,7,288.3,42.22
2934,794,360,-4,311.03,57.16
2935,267,283,2,201.23,57.38
2936,1273,453,7,88.94,51.14
2937,906,523,5,571.52,47.41
2938,601,485,8,659.6,49.79
2939,1357,164,1,431.75,38.35
2940,741,16,1,14.27,24.77
2941,223,523,5,571.52,30.04
2942,990,309,-2,620.85,7.53
2943,642,279,4,116.26,18.46
2944,630,430,7,20.56,127.84
2945,227,155,2,9.89,20.18
2946,1305,444,5,528.6,36.28
2947,730,168,6,674.37,15.41
2948,353,18,7,631.8,39.6
2949,567,290,2,239.86,45.98
2950,208,505,4,1051.53,32.8
2951,165,544,3,477.64,27.82
2952,6,440,4,290.62,18.4
2953,691,295,3,924.66,43.44
2954,1082,530,5,651.64,35.2
2955,860,550,1,879.34,59.58
2956,830,266,1,488.98,20.84
2957,202,104,1,534.46,10.9
2958,330,380,5,136.02,11.76
2959,572,85,3,538.5,14.83
2960,1501,122,7,412.03,3.06
2961,1252,541,7,27.2,0.25
2962,491,509,3,207.15,6.03
2963,1496,518,7,655.09,3.17
2964,120,208,3,150.86,3.75
2965,1432,207,2,897.87,35.68
2966,1128,51,2,223.71,5.37
2967,566,34,1,926.93,12.59
2968,973,120,4,568.49,6.42
2969,1413,509,2,207.15,35.38
2970,956,425,1,431.01,46.84
2971,215,398,3,563.11,45.63
2972,727,53,5,502.0,5.91
2973,1328,292,8,448.62,49.29
2974,674,374,1,434.66,37.72
2975,158,211,8,447.86,20.44
2976,692,543,3,838.57,42.37
2977,47,484,3,570.19,33.49
2978,1385,455,1,967.31,28.3
2979,959,58,4,793.09,28.08
2980,851,109,7,631.4,1.65
2981,1414,525,2,510.78,46.75
2982,963,159,3,891.45,53.63
2983,1387,394,5,534.45,28.87
2984,248,549,4,244.49,29.11
2985,465,42,8,584.69,144.04
2986,1147,109,1,631.4,10.92
2987,588,16,6,14.27,47.06
2988,954,513,1,924.61,0.88
2989,1334,264,5,144.35,11.65
2990,277,219,7,292.41,57.84
2991,333,125,7,453.21,35.1
2992,788,392,6,1151.89,50.81
2993,532,408,8,16.94,1.2
2994,907,366,2,1089.0,26.22
2995,1414,122,4,412.03,34.68
2996,747,146,2,370.21,19.31
2997,237,417,5,350.58,49.41
2998,796,75,1,37.45,28.82
2999,20,223,0,621.75,11.86
3000,96,536,5,896.36,53.57
3001,321,289,4,303.29,42.17
3002,1424,116,4,729.38,34.67
3003,591,300,2,479.04,13.22
3004,21,309,2,620.85,44.32
3005,1231,77,1,975.2,18.98
3006,469,48,3,218.43,6.06
3007,146,387,8,653.12,43.18
3008,1463,398,5,563.11,24.26
3009,502,237,6,271.2,13.96
3010,1127,93,2,163.23,0.19
3011,35,122,5,412.03,54.73
3012,862,266,3,488.98,29.44
3013,1199,435,2,256.72,19.2
3014,506,346,6,597.42,44.67
3015,228,141,2,321.09,54.35
3016,1010,338,2,208.12,8.04
3017,1213,382,8,838.26,30.4
3018,700,371,5,415.69,9.29
3019,1310,47,8,416.79,9.65
3020,786,20,3,342.92,17.74
3021,600,446,6,1159.67,46.3
3022,866,474,8,703.65,8.48
3023,734,67,8,913.5,6.1
3024,944,209,1,553.34,49.61
3025,950,126,6,447.74,23.06
3026,540,493,4,247.59,28.87
3027,1481,63,4,272.84,5.86
3028,652,315,4,119.55,31.8
3029,381,453,5,88.94,49.28
3030,618,516,6,52.97,42.34
3031,1376,186,7,214.88,2.99
3032,1153,177,6,43.42,15.57
3033,808,541,7,27.2,58.88
3034,924,191,5,91.85,59.82
3035,919,427,7,484.25,15.04
3036,22,457,7,83.72,40.99
3037,295,490,2,406.02,51.58
3038,1447,212,6,672.16,12.49
3039,1124,411,8,640.09,25.05
3040,284,367,3,13.67,13.07
3041,1084,442,8,778.29,36.44
3042,833,31,5,649.98,31.02
3043,1072,403,4,571.36,10.58
3044,1422,343,6,345.86,46.65
3045,532,7,6,296.48,47.29
3046,1511,538,3,909.27,28.46
3047,1184,429,2,450.74,57.42
3048,671,461,7,697.06,57.09
3049,19,322,4,441.28,40.91
3050,659,422,8,465.77,3.47
3051,971,513,8,924.61,29.99
3052,695,353,5,460.9,9.53
3053,158,29,4,29.3,49.87
3054,1080,266,3,488.98,50.7
3055,977,216,7,513.51,44.97
3056,267,467,4,911.77,10.82
3057,1447,181,3,141.75,56.62
3058,302,494,2,926.14,6.39
3059,154,476,6,524.33,39.07
3060,1004,437,2,780.42,58.12
3061,219,434,3,583.35,3.43
3062,604,162,6,931.79,6.84
3063,550,414,4,979.59,1.94
3064,360,107,0,348.01,50.13
3065,1510,9,4,268.41,35.07
3066,367,192,1,559.49,53.91
3067,847,15,2,726.9,59.81
3068,546,189,7,452.33,16.12
3069,159,63,7,272.84,32.78
3070,147,462,8,402.36,53.01
3071,40,222,2,403.97,24.0
3072,398,457,1,83.72,53.29
3073,1404,12,1,381.73,17.47
3074,407,214,3,39.93,24.8
3075,940,188,-3,706.96,55.01
3076,772,230,2,334.04,51.78
3077,903,164,5,431.75,46.95
3078,888,248,1,73.67,32.4
3079,1153,34,7,926.93,45.37
3080,666,267,1,393.64,9.38
3081,717,333,2,324.53,41.93
3082,449,231,3,357.89,27.72
3083,324,506,3,730.42,32.46
3084,179,164,2,431.75,49.33
3085,456,357,1,405.4,17.91
3086,1154,440,1,290.62,7.53
3087,882,430,-4,20.56,23.71
3088,679,176,8,222.09,51.78
3089,1133,312,6,268.81,58.63
3090,1205,501,5,288.88,37.41
3091,1284,383,1,628.55,27.16
3092,2,518,7,655.09,18.08
3093,6,429,8,450.74,59.62
3094,846,23,3,525.44,2.68
3095,21,106,3,896.67,35.7
3096,340,191,2,91.85,54.25
3097,613,244,0,792.3,37.18
3098,573,266,1,488.98,35.09
3099,356,161,6,721.67,57.43
3100,507,212,3,672.16,0.39
3101,344,251,6,591.08,4.03
3102,316,384,6,578.03,20.64
3103,122,117,4,301.63,59.36
3104,581,337,1,433.49,13.56
3105,830,517,5,733.19,41.71
3106,427,199,4,621.12,11.56
3107,333,302,4,405.68,23.65
3108,335,437,-2,780.42,0.43
3109,1101,28,6,919.16,33.86
3110,1103,237,-1,271.2,7.58
3111,552,277,2,167.72,9.7
3112,1188,59,8,166.04,46.8
3113,1226,403,6,571.36,54.46
3114,1253,138,1,969.99,7.07
3115,498,509,7,207.15,11.89
3116,986,471,5,714.96,35.28
3117,570,164,2,431.75,54.38
3118,787,187,5,43.24,38.46
3119,1160,209,8,553.34,20.51
3120,201,136,3,351.32,23.73
3121,156,235,2,243.05,28.9
3122,476,411,3,640.09,56.65
3123,562,485,6,659.6,9.07
3124,1042,409,5,517.88,22.99
3125,291,27,7,910.96,7.23
3126,469,28,1,919.16,34.26
3127,325,546,5,242.35,18.92
3128,282,277,1,167.72,11.46
3129,1445,109,2,631.4,21.23
3130,472,340,-3,180.46,0.6
3131,193,278,4,447.86,43.19
3132,286,103,2,500.4,17.97
3133,1365,51,8,223.71,29.11
3134,1211,473,3,643.99,15.66
3135,1240,130,6,381.84,41.55
3136,1505,135,3,47.45,58.24
3137,1028,242,5,754.88,37.7
3138,1384,330,2,757.46,35.44
3139,16,310,8,24.27,29.56
3140,884,505,7,1051.53,49.77
3141,407,214,4,39.93,45.45
3142,1207,441,6,252.78,5.72
3143,1265,59,3,166.04,20.42
3144,1468,297,7,479.92,16.5
3145,1065,342,6,1141.78,44.11
3146,1087,197,3,689.22,58.36
3147,657,448,8,309.77,8.1
3148,353,19,5,212.63,23.87
3149,257,173,6,762.47,115.95
3150,444,327,6,653.08,104.93
3151,1200,402,3,288.3,33.33
3152,354,188,6,706.96,0.52
3153,218,547,3,835.62,21.16
3154,1360,416,3,808.16,45.42
3155,615,458,3,215.51,33.15
3156,387,258,3,272.72,38.77
3157,186,174,3,364.75,14.74
3158,561,90,5,731.17,34.18
3159,359,12,1,381.73,36.33
3160,1342,428,7,71.35,10.21
3161,1421,455,1,967.31,8.06
3162,817,1,5,989.47,55.11
3163,702,54,6,737.24,25.82
3164,380,69,8,11.06,50.16
3165,1326,41,0,191.74,1.13
3166,475,77,1,975.2,44.24
3167,173,225,4,367.38,22.24
3168,412,182,3,311.54,9.62
3169,950,96,2,961.7,56.98
3170,456,392,1,1151.89,41.69
3171,860,22,3,599.31,27.68
3172,1350,39,6,863.99,120.6
3173,820,114,7,530.44,49.86
3174,113,486,7,45.7,52.22
3175,801,289,4,303.29,42.52
3176,1461,363,1,135.66,0.88
3177,667,234,8,235.33,10.41
3178,556,434,2,583.35,26.68
3179,872,151,4,767.03,40.4
3180,422,203,7,674.86,6.88
3181,1317,266,5,488.98,42.75
3182,892,307,3,577.22,56.32
3183,1466,102,7,726.02,20.94
3184,590,120,4,568.49,27.59
3185,951,482,7,994.21,31.4
3186,977,431,1,920.92,25.32
3187,1419,214,5,39.93,36.26
3188,369,47,5,416.79,52.8
3189,143,485,6,659.6,51.5
3190,205,524,8,65.09,1.19
3191,178,507,4,999.0,10.35
3192,1429,188,1,706.96,52.93
3193,588,225,8,367.38,18.46
3194,548,80,8,845.45,10.09
3195,551,354,7,184.91,46.85
3196,403,514,7,540.01,34.36
3197,919,12,3,381.73,21.54
3198,601,549,6,244.49,44.72
3199,776,141,7,321.09,33.56
3200,85,288,8,539.84,10.38
